Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
9185375,60545685,2022-10-10,61.5641,2022-11-30,50
2609881,32467350,2022-10-10,17.9566,2022-10-11,3
7827997,31614402,2022-10-10,17.371,2022-10-11,1
9883433,38307849,2022-10-10,6.92586,2022-10-11,2
6057065,33543826,2022-10-10,21.6361,2022-11-05,23
4156740,25583513,2022-10-10,22.7679,2022-11-12,30
1441835,74894333,2022-10-10,62.6166,2022-12-02,52
2983126,65925062,2022-10-10,44.0008,2022-12-04,50
3777598,51250768,2022-10-10,69.6652,2022-11-29,48
8464409,10939720,2022-10-10,20.3248,2022-10-19,8
5290746,24478317,2022-10-10,56.4495,2022-12-03,50
1763107,31664929,2022-10-10,17.371,2022-10-11,0
8332874,53789552,2022-10-10,16.7902,2022-10-11,0
8385086,93207701,2022-10-10,2.40588,2022-10-11,0
6658708,99833906,2022-10-10,13.0822,2022-10-11,1
5847450,21940221,2022-10-10,35.446,2022-11-01,18
1483648,46081179,2022-10-10,57.9182,2022-11-29,48
9969806,38048221,2022-10-10,122.339,2022-12-02,51
5856891,23667193,2022-10-10,33.1628,2022-11-29,47
8153673,45027019,2022-10-10,53.6921,2022-11-30,46
9925405,80957420,2022-10-10,33.8598,2022-11-12,31
1494719,97161933,2022-10-11,61.3251,2022-12-02,50
9037332,94507348,2022-10-11,12.4922,2022-10-12,1
9920640,61468716,2022-10-11,28.8855,2022-10-12,0
5069646,19202924,2022-10-11,47.1362,2022-11-22,40
1689962,87911634,2022-10-11,62.2605,2022-12-04,52
2103332,75780775,2022-10-11,43.9656,2022-12-04,50
7261430,73544573,2022-10-11,34.0357,2022-10-18,7
6101655,86135229,2022-10-11,7.47126,2022-10-12,1
1367169,53006386,2022-10-11,41.3053,2022-12-05,53
7999097,73142719,2022-10-11,19.5886,2022-10-12,1
2069387,82223398,2022-10-11,48.6762,2022-12-05,54
5502929,53258988,2022-10-11,30.7821,2022-10-15,2
8645933,65878493,2022-10-11,61.1743,2022-12-01,49
1433389,68677199,2022-10-11,39.2802,2022-11-19,36
8748142,27978533,2022-10-11,55.6194,2022-12-03,50
8230898,53517319,2022-10-11,19.4287,2022-10-12,3
2259682,91546931,2022-10-11,27.6357,2022-11-19,35
6147703,64599235,2022-10-11,45.426,2022-10-12,1
7368273,14688586,2022-10-11,6.1149,2022-10-12,2
6674401,62035882,2022-10-11,76.3157,2022-12-03,50
8707870,81971316,2022-10-11,50.7896,2022-12-03,50
8502867,85320054,2022-10-11,64.5677,2022-10-31,16
4010431,44254754,2022-10-11,33.6687,2022-10-31,18
4668512,97207841,2022-10-11,15.0367,2022-10-12,3
2313769,56824602,2022-10-11,57.9182,2022-12-04,52
1746034,72777655,2022-10-11,69.9593,2022-11-30,48
8822856,17579422,2022-10-11,15.2923,2022-10-12,1
4792963,43117326,2022-10-12,40.8252,2022-12-04,51
8421397,24309903,2022-10-12,8.97832,2022-10-13,2
7042367,96415678,2022-10-12,62.4608,2022-12-05,50
1631411,89035895,2022-10-12,36.3853,2022-11-14,32
4726911,21162998,2022-10-12,44.5088,2022-12-01,47
3405130,48786262,2022-10-12,44.2904,2022-11-28,42
5755702,34645084,2022-10-12,16.1603,2022-10-13,3
8965079,81531133,2022-10-12,4.89192,2022-10-13,3
7168867,38819132,2022-10-12,25.2617,2022-10-29,13
9756994,99149714,2022-10-12,32.9742,2022-11-18,35
7463604,45190469,2022-10-12,6.61617,2022-10-13,0
4681214,37243675,2022-10-12,48.5051,2022-12-02,46
8452557,45837349,2022-10-12,27.9837,2022-11-15,32
7716334,40599622,2022-10-12,9.47508,2022-10-13,2
3381647,55111251,2022-10-12,34.2838,2022-12-03,48
7482581,70832218,2022-10-12,45.7962,2022-12-02,51
9422975,16925406,2022-10-12,4.58948,2022-10-13,2
8354936,63437980,2022-10-12,11.5431,2022-10-13,2
6525685,78030873,2022-10-12,9.09348,2022-10-13,1
9488201,23927310,2022-10-12,34.693,2022-10-21,9
9747893,55760301,2022-10-12,12.3452,2022-10-13,2
6407271,74983203,2022-10-12,8.3014,2022-10-13,1
5310790,43174825,2022-10-12,9.02205,2022-10-13,3
3649503,65976237,2022-10-12,26.9339,2022-11-30,46
7695885,13890627,2022-10-12,52.7476,2022-10-22,10
7160430,57252720,2022-10-12,34.2434,2022-10-25,12
3184037,92181618,2022-10-12,54.4817,2022-12-04,50
4019908,72130890,2022-10-12,38.8575,2022-10-28,15
3029870,73512627,2022-10-12,1.86558,2022-10-13,1
8348147,35429494,2022-10-13,20.7776,2022-11-27,42
1555411,21748364,2022-10-13,22.1085,2022-10-14,2
9961387,26022921,2022-10-13,7.21764,2022-10-14,2
9488389,87323806,2022-10-13,4.81176,2022-10-14,2
5320199,13262588,2022-10-13,84.9575,2022-12-02,48
9637783,30300013,2022-10-13,26.8461,2022-11-12,30
6568384,17907470,2022-10-13,69.9593,2022-12-07,53
3284932,88013335,2022-10-13,13.4528,2022-10-14,1
6650270,88447306,2022-10-13,3.1404,2022-10-14,2
1684441,92515948,2022-10-13,52.7476,2022-10-18,1
2595842,29948188,2022-10-13,62.372,2022-12-06,50
4660410,92416075,2022-10-13,47.8617,2022-12-03,47
4229821,52991650,2022-10-13,46.4732,2022-11-12,30
1314787,95994293,2022-10-13,52.8462,2022-12-07,53
2281835,43681727,2022-10-13,37.4765,2022-11-21,36
5033945,39393561,2022-10-13,4.73754,2022-10-14,2
3246352,29451243,2022-10-13,27.2003,2022-11-01,18
8590729,36929457,2022-10-13,27.3946,2022-11-02,17
3409841,40266363,2022-10-13,17.2722,2022-10-14,2
6277192,75393775,2022-10-13,5.38678,2022-10-14,1
8213757,12756510,2022-10-13,69.6652,2022-10-29,14
8631186,40697766,2022-10-13,56.1145,2022-11-04,22
6462255,34073137,2022-10-13,10.7918,2022-10-14,3
1912297,66848954,2022-10-13,51.3652,2022-10-30,13
8731798,24904038,2022-10-13,33.1628,2022-11-14,29
8272068,84897527,2022-10-13,62.8277,2022-12-07,51
2581127,34840859,2022-10-13,56.4495,2022-12-05,49
4884505,41758221,2022-10-13,14.5898,2022-10-14,3
6197628,76952744,2022-10-13,18.8424,2022-10-14,4
5614226,42868828,2022-10-13,10.8801,2022-10-14,3
9030630,81887831,2022-10-13,58.485,2022-12-06,52
5726265,45628694,2022-10-13,51.4687,2022-12-05,52
8495155,20607284,2022-10-13,24.4596,2022-10-14,1
3717134,74331966,2022-10-13,58.9399,2022-12-03,47
1915485,40851360,2022-10-13,4.21029,2022-10-14,2
3091745,48260510,2022-10-14,2.40588,2022-10-15,2
3589751,20043277,2022-10-14,72.9489,2022-12-05,50
4616991,71343676,2022-10-14,42.9083,2022-12-01,47
8106672,58880421,2022-10-14,117.241,2022-12-05,51
9544085,74742125,2022-10-14,90.5005,2022-12-03,47
3644047,73424553,2022-10-14,46.9419,2022-12-06,50
1069707,61954740,2022-10-14,56.0719,2022-11-23,38
9444015,98814974,2022-10-14,49.173,2022-12-08,51
1148708,23601326,2022-10-14,26.4231,2022-11-13,25
8803483,69156492,2022-10-14,72.1558,2022-12-04,47
9623013,14852765,2022-10-14,129.135,2022-12-06,49
7462367,29610265,2022-10-14,33.0205,2022-11-24,38
3820596,89444972,2022-10-14,34.8659,2022-11-30,46
3578673,28138910,2022-10-14,4.21029,2022-10-15,3
6623525,22534217,2022-10-14,3.60882,2022-10-15,4
2624654,64360142,2022-10-14,47.1362,2022-11-19,33
4510450,16327772,2022-10-14,42.647,2022-10-21,7
8813403,70570928,2022-10-14,19.0789,2022-10-15,2
2209981,30636590,2022-10-14,40.9,2022-12-08,53
3443477,45064084,2022-10-14,18.6907,2022-10-15,2
2637824,51910705,2022-10-14,91.7541,2022-12-08,51
6727732,29641411,2022-10-14,2.2713,2022-10-15,3
3116351,70158229,2022-10-14,61.7704,2022-12-04,48
1548852,49807633,2022-10-14,32.3755,2022-11-09,26
1770938,22417603,2022-10-14,51.0315,2022-12-03,49
3278433,15392655,2022-10-14,3.73116,2022-10-15,1
8967328,78286585,2022-10-14,9.78384,2022-10-15,3
5186332,17316826,2022-10-14,35.446,2022-12-01,46
4105895,69010948,2022-10-14,23.9737,2022-11-28,43
2768852,33353610,2022-10-14,93.4532,2022-12-07,54
2480812,24357909,2022-10-14,21.5471,2022-11-11,26
5169034,71255747,2022-10-14,11.8015,2022-10-15,0
7516648,57621071,2022-10-14,40.6769,2022-11-17,29
5664879,91591543,2022-10-14,41.334,2022-11-30,45
1847901,80310163,2022-10-14,34.0357,2022-10-27,11
3535496,87645665,2022-10-14,53.7342,2022-12-07,51
4189885,93334601,2022-10-14,13.4528,2022-10-15,1
9527853,89112811,2022-10-14,43.814,2022-12-05,49
4671824,14313313,2022-10-15,52.9025,2022-12-07,52
9567454,42045695,2022-10-15,23.6928,2022-11-27,41
3219721,38395332,2022-10-15,41.6103,2022-12-06,50
7072871,48650694,2022-10-15,49.8084,2022-12-07,50
1076788,54336694,2022-10-15,39.255,2022-10-18,1
6771216,69008820,2022-10-15,26.1199,2022-10-16,2
3842237,46485631,2022-10-15,20.983,2022-11-02,18
6512314,29804386,2022-10-15,18.6516,2022-10-16,1
5896624,78299645,2022-10-15,70.4103,2022-12-06,49
9571905,10612742,2022-10-15,51.3233,2022-12-04,48
6576567,55225924,2022-10-15,26.2256,2022-11-22,36
2089554,72053763,2022-10-15,49.9686,2022-11-17,30
1479448,18514187,2022-10-15,19.6275,2022-10-16,2
3710352,15187852,2022-10-15,28.1285,2022-10-16,1
5997287,28321214,2022-10-15,9.3279,2022-10-16,0
3134577,69240367,2022-10-15,22.8466,2022-11-11,25
5033996,41959646,2022-10-15,15.543,2022-10-16,0
4524102,56150987,2022-10-15,13.2269,2022-10-16,1
5243608,62817398,2022-10-15,6.64112,2022-10-16,1
3825278,15279697,2022-10-15,49.2753,2022-11-16,28
6452935,91847649,2022-10-15,47.4062,2022-12-07,52
3482092,60051795,2022-10-15,23.8557,2022-11-17,30
8902192,10602514,2022-10-15,8.54865,2022-10-16,3
3043189,45375799,2022-10-15,44.5835,2022-12-09,54
9920580,74273710,2022-10-15,29.2425,2022-11-21,35
2786276,81012403,2022-10-15,70.892,2022-12-04,47
7951201,23305397,2022-10-15,28.2248,2022-12-03,48
9957973,40460222,2022-10-15,79.4937,2022-12-09,51
6612499,17064574,2022-10-15,25.646,2022-11-15,31
6548553,98686570,2022-10-15,43.9073,2022-12-04,50
7038275,15892805,2022-10-15,60.6037,2022-12-08,50
5296527,17482979,2022-10-15,22.4138,2022-10-16,1
3161704,54315453,2022-10-15,52.7476,2022-10-21,4
9375710,63100814,2022-10-15,45.6577,2022-12-05,48
5885179,68995922,2022-10-15,18.1704,2022-10-16,0
9271947,29413370,2022-10-15,9.3258,2022-10-16,0
7598255,33124737,2022-10-15,2.53851,2022-10-16,1
9017050,17212503,2022-10-15,38.4699,2022-11-29,44
3336691,49596283,2022-10-15,3.94795,2022-10-16,2
2619494,72157262,2022-10-15,34.2838,2022-12-07,50
3882051,18470613,2022-10-16,64.8179,2022-12-06,49
3743507,50425690,2022-10-16,61.149,2022-11-21,32
4398864,20398669,2022-10-16,0.84617,2022-10-17,3
6291619,60832956,2022-10-16,47.8617,2022-12-10,51
6048431,49618001,2022-10-16,11.8439,2022-10-17,2
7152746,78783800,2022-10-16,42.3954,2022-12-05,50
1866050,43369761,2022-10-16,39.994,2022-12-09,52
7416441,91084098,2022-10-16,4.5426,2022-10-17,1
8869293,51860223,2022-10-16,19.5886,2022-10-17,2
5014599,90237609,2022-10-16,92.9465,2022-12-08,50
7736333,92788466,2022-10-16,9.62352,2022-10-17,1
8702884,89979598,2022-10-16,19.9234,2022-10-17,2
8341700,64387862,2022-10-16,40.11,2022-11-18,28
3723148,17809055,2022-10-16,36.6897,2022-12-09,52
5195013,56324745,2022-10-16,6.52953,2022-10-17,2
6155456,60432703,2022-10-16,76.4617,2022-10-31,13
2060643,97622293,2022-10-16,43.9974,2022-12-10,54
4354630,70800027,2022-10-16,39.3384,2022-12-06,47
4688734,28304809,2022-10-16,19.5886,2022-10-17,3
6061591,93174603,2022-10-16,44.6333,2022-12-06,49
7211496,88114875,2022-10-16,52.5881,2022-11-15,29
5769447,26373347,2022-10-16,70.4103,2022-12-05,46
3730666,82688015,2022-10-16,4.61724,2022-10-17,2
5516849,35914259,2022-10-16,6.0147,2022-10-17,1
2948426,80227199,2022-10-16,50.7896,2022-12-06,46
6119801,48048350,2022-10-16,89.2775,2022-12-09,49
5057290,64508486,2022-10-16,46.5858,2022-12-06,50
7726711,86282637,2022-10-16,14.7659,2022-10-17,0
5928239,30838041,2022-10-16,74.7626,2022-11-26,40
9818817,90844955,2022-10-16,21.5471,2022-11-28,39
9852408,78978156,2022-10-16,1.12229,2022-10-17,2
6687145,41688446,2022-10-16,41.4623,2022-11-20,34
4582206,46200986,2022-10-16,33.9524,2022-10-26,8
4074382,22684736,2022-10-16,22.2544,2022-11-03,16
4736938,92708627,2022-10-16,46.4878,2022-12-08,48
3019510,84926415,2022-10-16,64.3089,2022-12-10,52
3740628,38653179,2022-10-16,5.92319,2022-10-17,2
4710751,79682068,2022-10-17,1.20294,2022-10-18,2
7704473,54506155,2022-10-17,44.6407,2022-12-07,50
9399318,77539115,2022-10-17,2.53851,2022-10-18,1
6552571,18116219,2022-10-17,43.3058,2022-12-11,53
4675835,51646904,2022-10-17,23.3145,2022-11-20,32
4592670,65725393,2022-10-17,37.8926,2022-12-08,51
9213136,65958370,2022-10-17,13.423,2022-10-18,4
8318019,74114036,2022-10-17,20.45,2022-12-06,47
2541011,53894090,2022-10-17,28.2636,2022-12-03,44
9116213,98495996,2022-10-17,45.4029,2022-12-09,52
6454212,44911314,2022-10-17,43.4274,2022-12-08,47
9364914,79644554,2022-10-17,36.3211,2022-10-24,5
6272585,35749946,2022-10-17,18.2631,2022-10-18,3
6318841,96213226,2022-10-17,12.3126,2022-10-18,3
7970962,24198037,2022-10-17,79.6826,2022-12-09,50
6193662,23259460,2022-10-17,1.22298,2022-10-18,1
3139897,44376042,2022-10-17,34.6293,2022-10-24,5
8068258,27032459,2022-10-17,26.4647,2022-11-26,37
2696696,75169251,2022-10-17,36.3788,2022-10-21,1
5375568,77358487,2022-10-17,15.7918,2022-10-18,1
5291498,14971344,2022-10-17,17.7023,2022-12-03,42
9193420,13459771,2022-10-17,44.2976,2022-12-10,53
2893881,45145140,2022-10-17,49.2506,2022-12-07,47
7118380,68059269,2022-10-17,67.1609,2022-12-06,45
9794295,60472286,2022-10-17,44.0008,2022-12-06,47
2307829,72969812,2022-10-17,52.1129,2022-12-11,53
1877905,46692823,2022-10-17,60.6314,2022-12-06,47
2964885,15569028,2022-10-17,59.521,2022-12-07,47
6209108,17158543,2022-10-17,36.6894,2022-10-30,13
6057767,13254023,2022-10-17,35.4046,2022-12-10,52
5172556,11830849,2022-10-17,59.4814,2022-12-10,51
8800957,41712644,2022-10-17,49.3808,2022-11-13,25
2480282,52734662,2022-10-17,90.0549,2022-12-08,50
7090220,32790131,2022-10-17,36.0602,2022-12-10,51
4300420,47948797,2022-10-17,20.7776,2022-11-01,14
3081317,51452961,2022-10-17,32.2405,2022-11-15,26
6689889,68069508,2022-10-17,6.7966,2022-10-18,3
5412292,55616471,2022-10-17,57.6401,2022-12-11,54
4735496,72412488,2022-10-17,11.2229,2022-10-18,2
2682396,38784084,2022-10-18,52.2399,2022-11-19,30
3120948,79566756,2022-10-18,27.0662,2022-11-03,11
4457963,67103476,2022-10-18,9.8346,2022-10-19,1
5101891,29101240,2022-10-18,24.0588,2022-10-30,12
1779091,15355917,2022-10-18,28.473,2022-11-04,14
9994347,66849468,2022-10-18,2.24458,2022-10-19,0
8989339,43412963,2022-10-18,80.8049,2022-12-09,48
8477648,26692878,2022-10-18,10.154,2022-10-19,2
8794006,47861764,2022-10-18,55.6469,2022-11-15,28
4018851,10714575,2022-10-18,9.3258,2022-10-19,1
8498264,88989050,2022-10-18,29.2148,2022-11-13,22
8201829,47616658,2022-10-18,19.7397,2022-10-19,1
4758427,45999989,2022-10-18,18.2631,2022-10-19,0
8850178,71518719,2022-10-18,26.2256,2022-11-13,24
9673937,81669929,2022-10-18,3.88575,2022-10-19,1
4931098,95218175,2022-10-18,71.8266,2022-12-12,53
6532306,51153335,2022-10-18,27.3946,2022-11-24,33
4138787,54926188,2022-10-18,9.13154,2022-10-19,1
1098919,57212267,2022-10-18,3.73116,2022-10-19,4
2634085,49000574,2022-10-18,7.81911,2022-10-19,2
9433511,88440014,2022-10-18,45.8518,2022-12-12,51
2047160,39491861,2022-10-18,43.8411,2022-12-06,46
2324391,52883576,2022-10-18,55.6469,2022-11-19,32
8397515,56895356,2022-10-18,26.1181,2022-12-03,45
8200858,82763265,2022-10-18,50.7702,2022-12-08,49
6300345,40910594,2022-10-18,37.3032,2022-11-30,41
2856159,34939571,2022-10-18,13.2822,2022-10-19,4
6331563,75211190,2022-10-18,5.41323,2022-10-19,0
4610477,27201333,2022-10-18,45.7962,2022-12-11,53
1026701,91948851,2022-10-18,34.791,2022-12-02,42
4170043,88091781,2022-10-18,36.9379,2022-11-27,35
2543766,26002927,2022-10-18,38.4941,2022-12-09,49
5963118,55302825,2022-10-18,40.2691,2022-12-09,51
4626324,95492898,2022-10-18,1.22298,2022-10-19,4
3324735,39495837,2022-10-18,3.66894,2022-10-19,3
1882341,21127392,2022-10-18,39.2802,2022-11-06,14
9631524,66925573,2022-10-18,9.0852,2022-10-19,2
4234282,48553072,2022-10-18,66.2669,2022-10-31,10
7060108,99265296,2022-10-18,3.66894,2022-10-19,2
7351799,72620390,2022-10-18,16.5814,2022-10-19,1
9289908,72270726,2022-10-18,17.0347,2022-10-19,3
6207306,36841489,2022-10-18,48.9546,2022-12-10,50
7547256,63801036,2022-10-18,54.5609,2022-12-07,48
7934202,69477569,2022-10-19,50.5338,2022-12-08,48
1448978,61193370,2022-10-19,40.6162,2022-10-25,2
4156854,46738641,2022-10-19,56.9002,2022-12-11,49
3423445,41619048,2022-10-19,51.1043,2022-11-26,34
4928024,29040328,2022-10-19,28.9338,2022-11-08,17
7968217,82099745,2022-10-19,28.2248,2022-11-03,11
3071854,28551785,2022-10-19,36.0602,2022-12-09,48
1869210,82354182,2022-10-19,9.0852,2022-10-20,0
3248873,70421814,2022-10-19,50.6385,2022-12-10,50
2005500,22855332,2022-10-19,36.0882,2022-12-10,51
5223697,29340382,2022-10-19,33.6823,2022-12-11,50
1555090,97632829,2022-10-19,43.2722,2022-12-10,50
9356829,51728737,2022-10-19,7.61553,2022-10-20,2
6693502,18805006,2022-10-19,67.3374,2022-12-12,50
2333224,28965255,2022-10-19,50.7702,2022-12-12,53
8881363,50585284,2022-10-19,29.1795,2022-11-07,19
2768297,12306550,2022-10-19,34.9717,2022-11-04,13
6657931,13989261,2022-10-19,32.2839,2022-10-20,2
1466573,42390660,2022-10-19,53.6233,2022-12-08,48
3777335,31689669,2022-10-19,33.0006,2022-10-30,11
8549276,84953463,2022-10-19,108.746,2022-12-11,50
9189411,54687759,2022-10-19,23.2439,2022-11-13,22
8684678,96347724,2022-10-19,83.0495,2022-12-13,51
3477824,41711468,2022-10-19,81.9272,2022-12-09,48
1291069,52351832,2022-10-19,38.6828,2022-12-12,49
6232456,55972382,2022-10-19,22.3204,2022-11-26,36
2259739,31577283,2022-10-19,22.2918,2022-11-17,26
5481663,10945339,2022-10-20,61.149,2022-11-03,10
3176277,91352565,2022-10-20,11.1459,2022-10-21,1
7522341,21465057,2022-10-20,25.9083,2022-10-22,0
1733619,48039789,2022-10-20,50.7702,2022-12-11,47
1362517,87221427,2022-10-20,58.6943,2022-12-11,48
3560856,73655158,2022-10-20,7.44012,2022-10-21,0
2150638,61354282,2022-10-20,28.8706,2022-11-19,28
1400919,79916064,2022-10-20,29.1795,2022-11-28,37
2679685,72102504,2022-10-20,48.481,2022-12-10,49
5397536,27845791,2022-10-20,63.5964,2022-12-10,50
1923819,97681338,2022-10-20,32.5464,2022-12-02,39
7260091,11496555,2022-10-20,30.7816,2022-11-25,34
5208339,13406267,2022-10-20,20.3248,2022-12-02,38
6874500,91422869,2022-10-20,20.667,2022-10-21,0
7078282,68449103,2022-10-20,32.4794,2022-12-14,54
1101935,81657967,2022-10-20,45.7962,2022-12-09,47
9522152,17174509,2022-10-20,40.5073,2022-11-21,28
8542969,43275109,2022-10-20,58.2863,2022-12-10,46
2581206,58248518,2022-10-20,51.6164,2022-12-14,53
1502686,67353357,2022-10-20,31.404,2022-11-24,34
7152608,94515079,2022-10-20,22.9474,2022-11-21,27
4948271,23622672,2022-10-20,24.9843,2022-10-21,2
5154091,24793590,2022-10-20,44.217,2022-12-12,51
1458160,64185820,2022-10-20,46.3209,2022-12-12,49
7822907,30712232,2022-10-20,22.5373,2022-11-12,21
1333397,44188891,2022-10-20,78.5603,2022-12-09,49
7075197,56984688,2022-10-20,50.4275,2022-12-11,51
6066228,15765789,2022-10-20,56.0609,2022-12-10,46
5934928,26663316,2022-10-20,44.847,2022-12-12,52
6851164,61721722,2022-10-20,10.2208,2022-10-21,1
1534232,39310234,2022-10-20,33.2056,2022-12-04,41
8274084,11311788,2022-10-20,24.8688,2022-11-17,25
5014016,74638823,2022-10-20,13.5387,2022-10-21,2
7714734,35973235,2022-10-20,42.8043,2022-12-03,41
1796771,78102004,2022-10-20,51.6253,2022-12-01,37
5437882,87225688,2022-10-20,0.77715,2022-10-21,3
4978372,54110827,2022-10-21,50.1422,2022-10-27,3
8537488,80720244,2022-10-21,26.4231,2022-11-18,27
2118860,28950264,2022-10-21,29.8338,2022-10-29,5
5599335,43388761,2022-10-21,57.2368,2022-12-11,50
3987988,81001456,2022-10-21,39.4795,2022-11-01,8
7145395,79164276,2022-10-21,66.0409,2022-12-15,55
9204893,17756834,2022-10-21,28.7546,2022-12-07,44
7591543,24098028,2022-10-21,19.2385,2022-10-22,2
2062107,80573810,2022-10-21,36.3853,2022-12-08,46
7381734,74019136,2022-10-21,82.9025,2022-12-15,55
3097558,94087394,2022-10-21,1.80441,2022-10-22,0
2988307,40129725,2022-10-21,0.7851,2022-10-22,4
7084852,97282077,2022-10-21,25.9083,2022-11-07,17
4635233,68273637,2022-10-21,16.5814,2022-10-22,0
1270800,93206084,2022-10-21,42.6379,2022-12-14,53
5605298,37775592,2022-10-21,45.8518,2022-12-15,55
4143578,24558091,2022-10-21,34.742,2022-10-24,1
2109557,47181449,2022-10-21,45.1102,2022-12-11,49
4153974,49263700,2022-10-21,56.5272,2022-12-13,51
6030577,61381143,2022-10-21,45.0747,2022-12-12,50
9776214,92978636,2022-10-21,54.4817,2022-12-11,48
8135778,55778442,2022-10-21,9.78384,2022-10-22,1
5977111,99131349,2022-10-21,0.65564,2022-10-22,0
1454573,91950973,2022-10-21,57.7155,2022-12-13,49
9885323,27931112,2022-10-21,34.9717,2022-11-03,11
6980635,73941683,2022-10-21,23.2439,2022-11-23,33
1653656,87973301,2022-10-21,31.3083,2022-12-10,50
6528183,41538674,2022-10-21,32.6477,2022-11-12,19
7704777,15008521,2022-10-21,36.3211,2022-11-05,10
8680684,49489898,2022-10-21,2.48004,2022-10-22,1
4292525,30072957,2022-10-21,44.2976,2022-12-13,49
6687491,56206051,2022-10-21,28.7698,2022-12-08,44
1014146,98396950,2022-10-21,83.1626,2022-12-10,48
1331211,16473999,2022-10-21,56.6934,2022-12-14,53
7576337,86437444,2022-10-21,41.9661,2022-12-15,50
6359232,45039128,2022-10-21,34.5444,2022-10-25,2
2409698,81542220,2022-10-22,54.1549,2022-12-14,51
6689206,60553766,2022-10-22,0.93279,2022-10-23,1
6050893,44708092,2022-10-22,31.4707,2022-11-15,20
2775579,60157190,2022-10-22,76.0885,2022-12-12,48
6650099,85688875,2022-10-22,17.3603,2022-10-23,4
4647141,58887964,2022-10-22,19.2385,2022-10-23,2
8379650,95255730,2022-10-22,101.949,2022-12-13,52
8393348,45669865,2022-10-22,78.3598,2022-12-15,52
4356275,23306584,2022-10-22,39.3384,2022-12-13,50
5031966,73900135,2022-10-22,29.2425,2022-11-19,25
5091295,69164819,2022-10-22,23.6928,2022-12-06,42
6542417,85878633,2022-10-22,51.1043,2022-11-11,18
1833330,97559812,2022-10-22,41.5813,2022-11-11,18
3091564,67775504,2022-10-22,46.5393,2022-12-16,53
8883823,49092160,2022-10-22,46.0139,2022-12-07,46
2579456,94432934,2022-10-22,27.2804,2022-11-25,29
6597615,39416977,2022-10-22,53.7342,2022-12-11,49
7318365,90328885,2022-10-22,19.306,2022-10-23,2
7465381,33422977,2022-10-22,46.5504,2022-12-13,50
